282 atoms

ATOMS

68  1  1  0.000000  4.302000  3.447000  18.488000 0 0 0
69  1  1  0.000000  2.851000  4.420000  18.415000 0 0 0
70  1  3  0.000000  4.022000  4.661000  20.880000 0 0 0
71  1  1  0.000000  2.239000  3.647000  20.757000 0 0 0
72  1  4  0.000000  4.618000  5.577000  21.267000 0 0 0
73  1  2  0.000000  3.921000  2.210000  22.436000 0 0 0
74  1  2  0.000000  2.476000  2.287000  22.948000 0 0 0
75  1  1  0.000000  3.356000  1.340000  20.534000 0 0 0
76  1  1  0.000000  4.925000  2.109000  20.462000 0 0 0
77  1  3  0.000000  4.549000  0.975000  22.927000 0 0 0
78  1  1  0.000000  4.561000  3.026000  22.803000 0 0 0
79  1  4  0.000000  5.044000  0.000000  23.313000 0 0 0
80  1  2  0.000000  2.476000  2.287000  24.482000 0 0 0
81  1  2  0.000000  3.266000  3.500000  24.994000 0 0 0
82  1  1  0.000000  2.005000  3.211000  22.581000 0 0 0
83  1  1  0.000000  1.887000  1.468000  22.507000 0 0 0
84  1  3  0.000000  1.093000  2.362000  24.973000 0 0 0
85  1  1  0.000000  2.863000  1.326000  24.849000 0 0 0
86  1  4  0.000000  0.001000  2.419000  25.359000 0 0 0
87  1  2  0.000000  3.266000  3.500000  26.528000 0 0 0
88  1  2  0.000000  3.921000  2.210000  27.040000 0 0 0
89  1  1  0.000000  4.301000  3.446000  24.627000 0 0 0
90  1  1  0.000000  2.851000  4.420000  24.554000 0 0 0
91  1  3  0.000000  4.022000  4.661000  27.019000 0 0 0
92  1  1  0.000000  2.239000  3.646000  26.895000 0 0 0
93  1  4  0.000000  4.618000  5.577000  27.406000 0 0 0
94  1  2  0.000000  3.921000  2.210000  28.575000 0 0 0
95  1  2  0.000000  2.476000  2.288000  29.086000 0 0 0
96  1  1  0.000000  3.356000  1.340000  26.673000 0 0 0
97  1  1  0.000000  4.925000  2.109000  26.599000 0 0 0
98  1  3  0.000000  4.548000  0.974000  29.065000 0 0 0
99  1  1  0.000000  4.561000  3.026000  28.941000 0 0 0
100  1  4  0.000000  5.044000  0.000000  29.452000 0 0 0
101  1  2  0.000000  2.476000  2.288000  30.620000 0 0 0
102  1  2  0.000000  3.266000  3.500000  31.132000 0 0 0
103  1  1  0.000000  2.005000  3.211000  28.719000 0 0 0
104  1  1  0.000000  1.887000  1.468000  28.646000 0 0 0
105  1  3  0.000000  1.093000  2.362000  31.112000 0 0 0
106  1  1  0.000000  2.863000  1.326000  30.988000 0 0 0
107  1  4  0.000000  0.001000  2.419000  31.498000 0 0 0
108  1  2  0.000000  3.266000  3.500000  32.667000 0 0 0
109  1  2  0.000000  3.921000  2.209000  33.178000 0 0 0
110  1  1  0.000000  4.301000  3.446000  30.765000 0 0 0
111  1  1  0.000000  2.851000  4.420000  30.692000 0 0 0
112  1  3  0.000000  4.022000  4.661000  33.158000 0 0 0
113  1  1  0.000000  2.239000  3.646000  33.033000 0 0 0
114  1  4  0.000000  4.618000  5.577000  33.545000 0 0 0
115  1  2  0.000000  3.921000  2.211000  34.713000 0 0 0
116  1  2  0.000000  2.476000  2.288000  35.224000 0 0 0
117  1  1  0.000000  3.356000  1.340000  32.811000 0 0 0
118  1  1  0.000000  4.925000  2.109000  32.738000 0 0 0
119  1  3  0.000000  4.548000  0.975000  35.203000 0 0 0
120  1  1  0.000000  4.561000  3.026000  35.080000 0 0 0
121  1  4  0.000000  5.044000  0.000000  35.591000 0 0 0
122  1  2  0.000000  2.476000  2.288000  36.759000 0 0 0
123  1  2  0.000000  3.266000  3.501000  37.270000 0 0 0
124  1  1  0.000000  2.005000  3.211000  34.857000 0 0 0
125  1  1  0.000000  1.887000  1.469000  34.784000 0 0 0
126  1  3  0.000000  1.092000  2.362000  37.250000 0 0 0
127  1  1  0.000000  2.863000  1.325000  37.126000 0 0 0
128  1  4  0.000000  0.000000  2.419000  37.637000 0 0 0
129  1  2  0.000000  3.266000  3.500000  38.805000 0 0 0
130  1  2  0.000000  3.921000  2.210000  39.317000 0 0 0
131  1  1  0.000000  4.301000  3.446000  36.903000 0 0 0
132  1  1  0.000000  2.851000  4.419000  36.830000 0 0 0
133  1  3  0.000000  4.022000  4.661000  39.296000 0 0 0
134  1  1  0.000000  2.239000  3.646000  39.172000 0 0 0
135  1  4  0.000000  4.618000  5.578000  39.683000 0 0 0
136  1  2  0.000000  3.921000  2.210000  40.851000 0 0 0
137  1  2  0.000000  2.475000  2.287000  41.363000 0 0 0
138  1  1  0.000000  3.357000  1.340000  38.949000 0 0 0
139  1  1  0.000000  4.925000  2.109000  38.877000 0 0 0
140  1  3  0.000000  4.548000  0.975000  41.342000 0 0 0
141  1  1  0.000000  4.561000  3.025000  41.218000 0 0 0
142  1  4  0.000000  5.044000  0.000000  41.729000 0 0 0
143  1  2  0.000000  2.476000  2.288000  42.898000 0 0 0
144  1  2  0.000000  3.266000  3.501000  43.409000 0 0 0
145  1  1  0.000000  2.005000  3.211000  40.995000 0 0 0
146  1  1  0.000000  1.887000  1.469000  40.923000 0 0 0
147  1  3  0.000000  1.092000  2.362000  43.388000 0 0 0
148  1  1  0.000000  2.863000  1.325000  43.264000 0 0 0
149  1  4  0.000000  0.001000  2.420000  43.775000 0 0 0
150  1  2  0.000000  3.265000  3.500000  44.944000 0 0 0
151  1  2  0.000000  3.921000  2.209000  45.456000 0 0 0
152  1  1  0.000000  4.301000  3.446000  43.042000 0 0 0
153  1  1  0.000000  2.851000  4.420000  42.969000 0 0 0
154  1  3  0.000000  4.022000  4.661000  45.434000 0 0 0
155  1  1  0.000000  2.239000  3.646000  45.311000 0 0 0
156  1  4  0.000000  4.618000  5.578000  45.821000 0 0 0
157  1  2  0.000000  3.921000  2.210000  46.990000 0 0 0
158  1  2  0.000000  2.475000  2.287000  47.501000 0 0 0
159  1  1  0.000000  3.357000  1.340000  45.088000 0 0 0
160  1  1  0.000000  4.925000  2.110000  45.016000 0 0 0
161  1  3  0.000000  4.548000  0.975000  47.481000 0 0 0
162  1  1  0.000000  4.561000  3.026000  47.356000 0 0 0
163  1  4  0.000000  5.044000  0.001000  47.867000 0 0 0
164  1  2  0.000000  2.476000  2.287000  49.036000 0 0 0
165  1  2  0.000000  3.266000  3.501000  49.548000 0 0 0
166  1  1  0.000000  2.005000  3.211000  47.134000 0 0 0
167  1  1  0.000000  1.887000  1.469000  47.062000 0 0 0
168  1  3  0.000000  1.092000  2.362000  49.527000 0 0 0
169  1  1  0.000000  2.863000  1.325000  49.403000 0 0 0
170  1  4  0.000000  0.001000  2.420000  49.914000 0 0 0
171  1  2  0.000000  3.266000  3.500000  51.082000 0 0 0
172  1  2  0.000000  3.922000  2.210000  51.593000 0 0 0
173  1  1  0.000000  4.301000  3.446000  49.181000 0 0 0
174  1  1  0.000000  2.850000  4.420000  49.108000 0 0 0
175  1  3  0.000000  4.021000  4.660000  51.573000 0 0 0
176  1  1  0.000000  2.239000  3.647000  51.449000 0 0 0
177  1  4  0.000000  4.618000  5.578000  51.960000 0 0 0
178  1  2  0.000000  3.921000  2.210000  53.128000 0 0 0
179  1  2  0.000000  2.475000  2.287000  53.639000 0 0 0
180  1  1  0.000000  3.357000  1.340000  51.227000 0 0 0
181  1  1  0.000000  4.925000  2.109000  51.153000 0 0 0
182  1  3  0.000000  4.548000  0.975000  53.619000 0 0 0
183  1  1  0.000000  4.561000  3.026000  53.495000 0 0 0
184  1  4  0.000000  5.044000  0.000000  54.006000 0 0 0
185  1  2  0.000000  2.476000  2.287000  55.174000 0 0 0
186  1  2  0.000000  3.266000  3.500000  55.685000 0 0 0
187  1  1  0.000000  2.005000  3.211000  53.273000 0 0 0
188  1  1  0.000000  1.887000  1.469000  53.200000 0 0 0
189  1  3  0.000000  1.092000  2.362000  55.665000 0 0 0
190  1  1  0.000000  2.863000  1.325000  55.541000 0 0 0
191  1  4  0.000000  0.000000  2.420000  56.052000 0 0 0
192  1  2  0.000000  3.265000  3.500000  57.220000 0 0 0
193  1  2  0.000000  3.922000  2.210000  57.732000 0 0 0
194  1  1  0.000000  4.301000  3.446000  55.319000 0 0 0
195  1  1  0.000000  2.851000  4.420000  55.246000 0 0 0
196  1  3  0.000000  4.021000  4.660000  57.711000 0 0 0
197  1  1  0.000000  2.239000  3.646000  57.587000 0 0 0
198  1  4  0.000000  4.617000  5.577000  58.098000 0 0 0
199  1  2  0.000000  3.921000  2.210000  59.266000 0 0 0
200  1  2  0.000000  2.475000  2.287000  59.778000 0 0 0
201  1  1  0.000000  3.357000  1.339000  57.365000 0 0 0
202  1  1  0.000000  4.925000  2.109000  57.292000 0 0 0
203  1  3  0.000000  4.548000  0.975000  59.757000 0 0 0
204  1  1  0.000000  4.560000  3.026000  59.634000 0 0 0
205  1  4  0.000000  5.044000  0.000000  60.144000 0 0 0
206  1  2  0.000000  2.476000  2.287000  61.313000 0 0 0
207  1  2  0.000000  3.266000  3.500000  61.824000 0 0 0
208  1  1  0.000000  2.005000  3.211000  59.411000 0 0 0
209  1  1  0.000000  1.887000  1.468000  59.338000 0 0 0
210  1  3  0.000000  1.093000  2.362000  61.803000 0 0 0
211  1  1  0.000000  2.862000  1.325000  61.680000 0 0 0
212  1  4  0.000000  0.000000  2.419000  62.191000 0 0 0
213  1  2  0.000000  3.265000  3.500000  63.359000 0 0 0
214  1  2  0.000000  3.921000  2.210000  63.871000 0 0 0
215  1  1  0.000000  4.301000  3.446000  61.457000 0 0 0
216  1  1  0.000000  2.850000  4.420000  61.384000 0 0 0
217  1  3  0.000000  4.022000  4.661000  63.849000 0 0 0
218  1  1  0.000000  2.238000  3.646000  63.726000 0 0 0
219  1  4  0.000000  4.617000  5.578000  64.236000 0 0 0
220  1  2  0.000000  3.921000  2.210000  65.405000 0 0 0
221  1  2  0.000000  2.475000  2.287000  65.917000 0 0 0
222  1  1  0.000000  3.357000  1.340000  63.503000 0 0 0
223  1  1  0.000000  4.924000  2.109000  63.431000 0 0 0
224  1  3  0.000000  4.548000  0.974000  65.896000 0 0 0
225  1  1  0.000000  4.561000  3.026000  65.772000 0 0 0
226  1  4  0.000000  5.044000  0.000000  66.282000 0 0 0
227  1  2  0.000000  2.476000  2.287000  67.451000 0 0 0
228  1  2  0.000000  3.265000  3.500000  67.963000 0 0 0
229  1  1  0.000000  2.005000  3.211000  65.550000 0 0 0
230  1  1  0.000000  1.886000  1.468000  65.476000 0 0 0
231  1  3  0.000000  1.093000  2.361000  67.942000 0 0 0
232  1  1  0.000000  2.863000  1.326000  67.818000 0 0 0
233  1  4  0.000000  0.000000  2.420000  68.328000 0 0 0
234  1  2  0.000000  3.265000  3.500000  69.497000 0 0 0
235  1  2  0.000000  3.921000  2.209000  70.008000 0 0 0
236  1  1  0.000000  4.301000  3.446000  67.596000 0 0 0
237  1  1  0.000000  2.850000  4.419000  67.523000 0 0 0
238  1  3  0.000000  4.021000  4.661000  69.988000 0 0 0
239  1  1  0.000000  2.240000  3.646000  69.864000 0 0 0
240  1  4  0.000000  4.617000  5.578000  70.375000 0 0 0
241  1  2  0.000000  3.920000  2.209000  71.543000 0 0 0
242  1  2  0.000000  2.475000  2.288000  72.055000 0 0 0
243  1  1  0.000000  3.357000  1.340000  69.642000 0 0 0
244  1  1  0.000000  4.924000  2.109000  69.569000 0 0 0
245  1  3  0.000000  4.548000  0.974000  72.034000 0 0 0
246  1  1  0.000000  4.561000  3.026000  71.910000 0 0 0
247  1  4  0.000000  5.044000  0.001000  72.421000 0 0 0
248  1  2  0.000000  2.476000  2.288000  73.589000 0 0 0
249  1  2  0.000000  3.265000  3.500000  74.102000 0 0 0
250  1  1  0.000000  2.005000  3.211000  71.688000 0 0 0
251  1  1  0.000000  1.887000  1.468000  71.615000 0 0 0
252  1  3  0.000000  1.093000  2.361000  74.080000 0 0 0
253  1  1  0.000000  2.862000  1.325000  73.956000 0 0 0
254  1  4  0.000000  0.001000  2.419000  74.467000 0 0 0
255  1  2  0.000000  3.265000  3.500000  75.635000 0 0 0
256  1  2  0.000000  3.921000  2.209000  76.147000 0 0 0
257  1  1  0.000000  4.301000  3.446000  73.734000 0 0 0
258  1  1  0.000000  2.850000  4.420000  73.661000 0 0 0
259  1  3  0.000000  4.021000  4.661000  76.127000 0 0 0
260  1  1  0.000000  2.239000  3.646000  76.003000 0 0 0
261  1  4  0.000000  4.617000  5.578000  76.514000 0 0 0
262  1  2  0.000000  3.920000  2.210000  77.682000 0 0 0
263  1  2  0.000000  2.475000  2.287000  78.193000 0 0 0
264  1  1  0.000000  3.357000  1.340000  75.781000 0 0 0
265  1  1  0.000000  4.924000  2.110000  75.707000 0 0 0
266  1  3  0.000000  4.548000  0.975000  78.172000 0 0 0
267  1  1  0.000000  4.560000  3.025000  78.049000 0 0 0
268  1  4  0.000000  5.044000  0.000000  78.560000 0 0 0
269  1  2  0.000000  2.476000  2.288000  79.728000 0 0 0
270  1  2  0.000000  3.265000  3.501000  80.239000 0 0 0
271  1  1  0.000000  2.004000  3.210000  77.827000 0 0 0
272  1  1  0.000000  1.887000  1.468000  77.753000 0 0 0
273  1  3  0.000000  1.093000  2.361000  80.219000 0 0 0
274  1  1  0.000000  2.862000  1.325000  80.095000 0 0 0
275  1  4  0.000000  0.001000  2.419000  80.606000 0 0 0
276  1  2  0.000000  3.265000  3.500000  81.774000 0 0 0
277  1  1  0.000000  3.736000  2.575000  82.141000 0 0 0
278  1  1  0.000000  4.301000  3.447000  79.872000 0 0 0
279  1  1  0.000000  2.851000  4.419000  79.800000 0 0 0
280  1  3  0.000000  4.021000  4.661000  82.266000 0 0 0
281  1  1  0.000000  2.239000  3.646000  82.141000 0 0 0
282  1  4  0.000000  4.617000  5.578000  82.652000 0 0 0

TCHARGE 0
