LAMMPS data file via write_data, version 7 Aug 2019, timestep = 1

84 atoms
4 atom types
84 bonds
4 bond types
156 angles
2 angle types
252 dihedrals
10 dihedral types
96 impropers
1 improper types

446.98663617600306 452.02336382399693 xlo xhi
274.016021968298 276.92397803170206 ylo yhi
4.2358999999999997e+02 4.5367000000000002e+02 zlo zhi

Masses

1 1.0079
2 12.011
3 12.011
4 14.0067

Pair Coeffs # buck/coul/long

1 3407.79 0.258036 31.3692
2 88366.7 0.277775 583.018
3 88366.7 0.277775 583.018
4 60862.3 0.264545 329.511

Bond Coeffs # harmonic

1 350 1.09
2 350 1.53
3 350 1.362
4 1050 1.148

Angle Coeffs # harmonic

1 50 109.471
2 50 180

Dihedral Coeffs # harmonic

1 0.111111 1 3
2 0.111111 1 3
3 0.111111 1 3
4 0.111111 1 3
5 0.111111 1 3
6 0.111111 1 3
7 0.111111 1 3
8 0 1 3
9 0 1 3
10 0.111111 1 3

Improper Coeffs # harmonic

1 0 0

Atoms # full

14 1 3 -5.2400000000000002e-02 4.4943266029504349e+02 2.7445311095892725e+02 4.2490269656779554e+02 0 0 0
16 1 4 -5.5469999999999998e-02 4.4912885641972929e+02 2.7333432109433238e+02 4.2494406476418857e+02 0 0 0
21 1 3 -5.2400000000000002e-02 4.4942435157368243e+02 2.7446195180404641e+02 4.2740759795735022e+02 0 0 0
23 1 4 -5.5469999999999998e-02 4.4912057401584474e+02 2.7334313248855875e+02 4.2744835654974446e+02 0 0 0
28 1 3 -5.2400000000000002e-02 4.4941772485383984e+02 2.7446896797043678e+02 4.2991251063530410e+02 0 0 0
30 1 4 -5.5469999999999998e-02 4.4911397486493559e+02 2.7335011933148257e+02 4.2995265843306169e+02 0 0 0
4 1 2 -2.6370000000000001e-02 4.4922275595227950e+02 2.7651648571269129e+02 4.2359189052506656e+02 0 0 0
11 1 2 -2.6050000000000000e-02 4.4921356666500668e+02 2.7652628107302149e+02 4.2609843694878117e+02 0 0 0
18 1 2 -2.6050000000000000e-02 4.4920606047463980e+02 2.7653425042362193e+02 4.2860499482990144e+02 0 0 0
19 1 1 3.0130000000000001e-02 4.4811655498330163e+02 2.7646273442078211e+02 4.2605130829680940e+02 0 0 0
20 1 1 3.0130000000000001e-02 4.4944251771279443e+02 2.7759237320353463e+02 4.2609541698307640e+02 0 0 0
26 1 1 3.0130000000000001e-02 4.4810901702387065e+02 2.7647073831052734e+02 4.2855855710467978e+02 0 0 0
27 1 1 3.0130000000000001e-02 4.4943501020051900e+02 2.7760034402040668e+02 4.2860259850680472e+02 0 0 0
33 1 1 3.0130000000000001e-02 4.4810316450818959e+02 2.7647691498696798e+02 4.3106581634832440e+02 0 0 0
34 1 1 3.0130000000000001e-02 4.4942918711464091e+02 2.7760648968418855e+02 4.3110978961747873e+02 0 0 0
10 1 2 2.7430000000000000e-02 4.4981878280334905e+02 2.7587015765225249e+02 4.2484953798420901e+02 0 0 0
15 1 1 4.6230000000000000e-02 4.5090948286663951e+02 2.7601176808826773e+02 4.2485322828103705e+02 0 0 0
17 1 2 2.7449999999999999e-02 4.4981043776081378e+02 2.7587903747358990e+02 4.2735521249899722e+02 0 0 0
22 1 1 4.6230000000000000e-02 4.5090114035966650e+02 2.7602064523186334e+02 4.2735827358012250e+02 0 0 0
24 1 2 2.7449999999999999e-02 4.4980377581518445e+02 2.7588609128519755e+02 4.2986089847119109e+02 0 0 0
29 1 1 4.6230000000000000e-02 4.5089448012815683e+02 2.7602769774612153e+02 4.2986332878105935e+02 0 0 0
35 1 3 -5.2400000000000002e-02 4.4941278048749535e+02 2.7447416023670343e+02 4.3241743253528733e+02 0 0 0
37 1 4 -5.5469999999999998e-02 4.4910905716804717e+02 2.7335528292546121e+02 4.3245696866267616e+02 0 0 0
42 1 3 -5.2400000000000002e-02 4.4940951831897070e+02 2.7447752867298539e+02 4.3492235930174650e+02 0 0 0
44 1 4 -5.5469999999999998e-02 4.4910582159094383e+02 2.7335862196024175e+02 4.3496128443858873e+02 0 0 0
49 1 3 -5.2400000000000002e-02 4.4940793971759780e+02 2.7447907199767337e+02 4.3742728971714024e+02 0 0 0
51 1 4 -5.5469999999999998e-02 4.4910426848560502e+02 2.7336013721442941e+02 4.3746560369442943e+02 0 0 0
25 1 2 -2.6050000000000000e-02 4.4920023863263543e+02 2.7654039389191860e+02 4.3111156297778950e+02 0 0 0
