# Ef = 0eV. Temp = 300K. Angle phi = 0degrees. Angle theta = 45degrees.
7.13333e-05 0.000840658
0.000142644 0.00170447
0.000213934 0.00259186
0.000285202 0.00350323
0.000356448 0.004439
0.000427674 0.00539956
0.000498879 0.00638529
0.000570063 0.00739657
0.000641228 0.00843376
0.000712372 0.00949721
0.000783497 0.0105872
0.000854603 0.0117042
0.00092569 0.0128483
0.000996759 0.0140198
0.00106781 0.0152191
0.00113884 0.0164463
0.00120985 0.0177015
0.00128085 0.0189851
0.00135183 0.020297
0.00142279 0.0216374
0.00149374 0.0230063
0.00156467 0.0244038
0.00163558 0.0258299
0.00170648 0.0272844
0.00177736 0.0287673
0.00184823 0.0302785
0.00191908 0.0318177
0.00198991 0.0333846
0.00206074 0.0349791
0.00213154 0.0366006
0.00220234 0.038249
0.00227312 0.0399236
0.00234389 0.041624
0.00241464 0.0433496
0.00248538 0.0450999
0.00255611 0.046874
0.00262683 0.0486714
0.00269753 0.0504911
0.00276823 0.0523324
0.00283891 0.0541944
0.00290958 0.0560761
0.00298024 0.0579766
0.00305089 0.0598947
0.00312153 0.0618293
0.00319215 0.0637793
0.00326277 0.0657435
0.00333338 0.0677207
0.00340398 0.0697095
0.00347458 0.0717086
0.00354516 0.0737166
0.00361573 0.0757322
0.0036863 0.0777538
0.00375686 0.0797801
0.00382741 0.0818095
0.00389795 0.0838404
0.00396849 0.0858713
0.00403902 0.0879007
0.00410954 0.089927
0.00418006 0.0919484
0.00425057 0.0939635
0.00432108 0.0959705
0.00439158 0.0979679
0.00446207 0.0999539
0.00453257 0.101927
0.00460305 0.103885
0.00467353 0.105827
0.00474401 0.107751
0.00481448 0.109656
0.00488495 0.111539
0.00495542 0.113399
0.00502589 0.115234
0.00509635 0.117043
0.00516681 0.118825
0.00523726 0.120577
0.00530772 0.122298
0.00537817 0.123986
0.00544863 0.12564
0.00551908 0.127259
0.00558953 0.12884
0.00565998 0.130383
0.00573043 0.131886
0.00580088 0.133348
0.00587133 0.134767
0.00594178 0.136143
0.00601223 0.137473
0.00608268 0.138757
0.00615314 0.139994
0.00622359 0.141183
0.00629405 0.142322
0.00636451 0.143412
0.00643497 0.14445
0.00650544 0.145437
