% Matrix elements (8), type: optical, flavor: phi90_theta90
               0       2.06175e-25       3.09634e-25        1.0006e-26       8.25317e-24       1.96865e-22       3.12649e-26       9.53178e-26  
     2.06175e-25                 0       7.70735e-24       8.61774e-23       1.80307e-24       2.30102e-23       6.32367e-25       9.78086e-24  
     3.09634e-25       7.70735e-24                 0       2.48732e-23       6.52142e-24       4.31497e-24       1.04559e-24        8.8903e-26  
      1.0006e-26       8.61774e-23       2.48732e-23                 0       8.34519e-23       1.69363e-23       1.77909e-25       1.74119e-24  
     8.25317e-24       1.80307e-24       6.52142e-24       8.34519e-23                 0       2.19238e-22       1.81392e-23       2.42486e-25  
     1.96865e-22       2.30102e-23       4.31497e-24       1.69363e-23       2.19238e-22                 0       7.16013e-25       1.78485e-25  
     3.12649e-26       6.32367e-25       1.04559e-24       1.77909e-25       1.81392e-23       7.16013e-25                 0        3.6379e-23  
     9.53178e-26       9.78086e-24        8.8903e-26       1.74119e-24       2.42486e-25       1.78485e-25        3.6379e-23                 0  
