% Matrix elements (8), type: optical, flavor: phi0_theta0
               0        2.1968e-25           1.49655       4.12567e-26       1.79434e-23       1.48571e-22       6.70088e-26       4.98612e-26  
      2.1968e-25                 0       1.53039e-23           1.49655       3.21606e-24       4.56957e-23       1.27444e-24       4.11372e-24  
         1.49655       1.53039e-23                 0       4.57091e-23       1.25349e-23           1.74529       2.16444e-24       4.65407e-26  
     4.12567e-26           1.49655       4.57091e-23                 0       1.70498e-22       3.10639e-23       1.16138e-25           1.74529  
     1.79434e-23       3.21606e-24       1.25349e-23       1.70498e-22                 0       4.32793e-22           1.49655       8.45764e-25  
     1.48571e-22       4.56957e-23           1.74529       3.10639e-23       4.32793e-22                 0       1.30196e-24       3.69901e-25  
     6.70088e-26       1.27444e-24       2.16444e-24       1.16138e-25           1.49655       1.30196e-24                 0       7.72645e-23  
     4.98612e-26       4.11372e-24       4.65407e-26           1.74529       8.45764e-25       3.69901e-25       7.72645e-23                 0  
