LAMMPS data file via write_data, version 7 Aug 2019, timestep = 1

105 atoms
4 atom types
105 bonds
4 bond types
195 angles
2 angle types
315 dihedrals
10 dihedral types
120 impropers
1 improper types

107.08995997778358 112.66404002221644 xlo xhi
390.1109016929311 393.32909830706893 ylo yhi
3.6186999999999998e+01 6.6887000000000000e+01 zlo zhi

Masses

1 1.0079
2 12.011
3 12.011
4 14.0067

Pair Coeffs # buck/coul/long

1 3407.79 0.258036 31.3692
2 88366.7 0.277775 583.018
3 88366.7 0.277775 583.018
4 60862.3 0.264545 329.511

Bond Coeffs # harmonic

1 350 1.09
2 350 1.53
3 350 1.362
4 1050 1.148

Angle Coeffs # harmonic

1 50 109.471
2 50 180

Dihedral Coeffs # harmonic

1 0.111111 1 3
2 0.111111 1 3
3 0.111111 1 3
4 0.111111 1 3
5 0.111111 1 3
6 0.111111 1 3
7 0.111111 1 3
8 0 1 3
9 0 1 3
10 0.111111 1 3

Improper Coeffs # harmonic

1 0 0

Atoms # full

14 1 3 -5.2400000000000002e-02 1.0868800280945570e+02 3.9153755807640943e+02 3.8211967123563277e+01 0 0 0
34 1 1 3.0130000000000001e-02 1.0915634026830861e+02 3.9037895490617132e+02 4.1960946014116040e+01 0 0 0
10 1 2 2.7430000000000000e-02 1.0997252286312710e+02 3.9101870683997458e+02 3.7721313368537380e+01 0 0 0
15 1 1 4.6230000000000000e-02 1.1011779456710003e+02 3.8999208687989540e+02 3.8088246818553614e+01 0 0 0
20 1 1 3.0130000000000001e-02 1.1207452656353666e+02 3.9152311631506819e+02 3.7867147991262314e+01 0 0 0
21 1 3 -5.2400000000000002e-02 1.1130547630377062e+02 3.9053869056707424e+02 4.0258250660058678e+01 0 0 0
23 1 4 -5.5469999999999998e-02 1.1145887660155387e+02 3.8945575616383996e+02 4.0644798696886944e+01 0 0 0
25 1 2 -2.6050000000000000e-02 1.0997323460627737e+02 3.9101865891409648e+02 4.2326914038059314e+01 0 0 0
31 1 2 2.7449999999999999e-02 1.0997343249309073e+02 3.9101854722457989e+02 4.3861405956954698e+01 0 0 0
33 1 1 3.0130000000000001e-02 1.1088257252225110e+02 3.9060190855048575e+02 4.1892858926613968e+01 0 0 0
16 1 4 -5.5469999999999998e-02 1.0767354853338114e+02 3.9194621101561853e+02 3.8598726774442014e+01 0 0 0
18 1 2 -2.6050000000000000e-02 1.0977029528737489e+02 3.9245151477777938e+02 4.0280282938587796e+01 0 0 0
24 1 2 2.7449999999999999e-02 1.0977047487924482e+02 3.9245153553044770e+02 4.1814776024831595e+01 0 0 0
26 1 1 3.0130000000000001e-02 1.0895460311109068e+02 3.9187234096086968e+02 3.9846479751779597e+01 0 0 0
27 1 1 3.0130000000000001e-02 1.0962465259376752e+02 3.9347878479119930e+02 3.9914259483266804e+01 0 0 0
